sample no_occurences quality_scores
total_map_quality.txt X1172T 7199
total_map_quality.txt X1172T 65722
total_map_quality.txt X1172T 11777
total_map_quality.txt X1172T 1036767
total_map_quality.txt X1172T 14361
total_map_quality.txt X1172T 46093
total_map_quality.txt X1172T 37998
total_map_quality.txt X1172T 31463
total_map_quality.txt X1172T 112523
total_map_quality.txt X1172T 53069
total_map_quality.txt X1172T 126440
total_map_quality.txt X1172T 177297
total_map_quality.txt X1172T 166577
total_map_quality.txt X1172T 12506
total_map_quality.txt X1172T 698205
total_map_quality.txt X1172T 51495
total_map_quality.txt X1172T 70970
total_map_quality.txt X1172T 24094
total_map_quality.txt X1172T 49200
total_map_quality.txt X1172T 91642
total_map_quality.txt X1172T 9171
total_map_quality.txt X1172T 156155
total_map_quality.txt X1172T 10471
total_map_quality.txt X1172T 20025
total_map_quality.txt X1172T 20696
total_map_quality.txt X1172T 106941998
total_map_quality.txt X1172T 30098
total_map_quality.txt X1172T 13147
total_map_quality.txt X1172T 58977
total_map_quality.txt X1177T 5700305
total_map_quality.txt X1177T 24152
total_map_quality.txt X1177T 30340
total_map_quality.txt X1177T 10542
total_map_quality.txt X1177T 20334
total_map_quality.txt X1177T 28035
total_map_quality.txt X1177T 8966
total_map_quality.txt X1177T 48804
total_map_quality.txt X1177T 16288
total_map_quality.txt X1177T 25981
total_map_quality.txt X1177T 23543
total_map_quality.txt X1177T 38979
total_map_quality.txt X1177T 6886
total_map_quality.txt X1177T 53239
total_map_quality.txt X1177T 70932
total_map_quality.txt X1177T 94523
total_map_quality.txt X1177T 86431
total_map_quality.txt X1177T 158729
total_map_quality.txt X1177T 293426
total_map_quality.txt X1177T 10297
total_map_quality.txt X1177T 891735
total_map_quality.txt X1177T 6582
total_map_quality.txt X1177T 6091
total_map_quality.txt X1177T 49700
total_map_quality.txt X1177T 15882
total_map_quality.txt X1177T 19519
total_map_quality.txt X1177T 3502
total_map_quality.txt X1177T 51810
total_map_quality.txt X1177T 7044
total_map_quality.txt X1177T 7584
total_map_quality.txt X1177T 14639
total_map_quality.txt X1177T 24854
total_map_quality.txt X1177T 6627
total_map_quality.txt X1177T 65323
total_map_quality.txt X1177T 12055
total_map_quality.txt X1177T 1052602
total_map_quality.txt X1177T 13093
total_map_quality.txt X1177T 45114
total_map_quality.txt X1177T 36012
total_map_quality.txt X1177T 31864
total_map_quality.txt X1177T 102539
total_map_quality.txt X1177T 53001
total_map_quality.txt X1177T 129730
total_map_quality.txt X1177T 176782
total_map_quality.txt X1177T 170563
total_map_quality.txt X1177T 12466
total_map_quality.txt X1177T 735988
total_map_quality.txt X1177T 41958
total_map_quality.txt X1177T 72340
total_map_quality.txt X1177T 23761
total_map_quality.txt X1177T 40564
total_map_quality.txt X1177T 94225
total_map_quality.txt X1177T 6791
total_map_quality.txt X1177T 153285
total_map_quality.txt X1177T 9033
total_map_quality.txt X1177T 16564
total_map_quality.txt X1177T 19275
total_map_quality.txt X1177T 108988054
total_map_quality.txt X1177T 29293
total_map_quality.txt X1177T 13615
total_map_quality.txt X1177T 57131
total_map_quality.txt X1192N 5136142
total_map_quality.txt X1192N 23203
total_map_quality.txt X1192N 29260
total_map_quality.txt X1192N 9834
total_map_quality.txt X1192N 19294
total_map_quality.txt X1192N 25948
total_map_quality.txt X1192N 7770
total_map_quality.txt X1192N 46316
total_map_quality.txt X1192N 13422
total_map_quality.txt X1192N 22284
total_map_quality.txt X1192N 22071
total_map_quality.txt X1192N 34907
total_map_quality.txt X1192N 6451
total_map_quality.txt X1192N 44733
total_map_quality.txt X1192N 63950
total_map_quality.txt X1192N 80154
total_map_quality.txt X1192N 75830
total_map_quality.txt X1192N 142393
total_map_quality.txt X1192N 276133
total_map_quality.txt X1192N 9453
total_map_quality.txt X1192N 856896
total_map_quality.txt X1192N 6155
total_map_quality.txt X1192N 6116
total_map_quality.txt X1192N 48126
total_map_quality.txt X1192N 15128
total_map_quality.txt X1192N 18502
total_map_quality.txt X1192N 3143
total_map_quality.txt X1192N 49700
total_map_quality.txt X1192N 6618
total_map_quality.txt X1192N 6969
total_map_quality.txt X1192N 14251
total_map_quality.txt X1192N 24468
total_map_quality.txt X1192N 6412
total_map_quality.txt X1192N 63225
total_map_quality.txt X1192N 10695
total_map_quality.txt X1192N 1006080
total_map_quality.txt X1192N 12908
total_map_quality.txt X1192N 43891
total_map_quality.txt X1192N 34911
total_map_quality.txt X1192N 30277
total_map_quality.txt X1192N 99415
total_map_quality.txt X1192N 49540
total_map_quality.txt X1192N 121401
total_map_quality.txt X1192N 167426
total_map_quality.txt X1192N 162335
total_map_quality.txt X1192N 11746
total_map_quality.txt X1192N 699637
total_map_quality.txt X1192N 42378
total_map_quality.txt X1192N 68370
total_map_quality.txt X1192N 22623
total_map_quality.txt X1192N 41031
total_map_quality.txt X1192N 89990
total_map_quality.txt X1192N 8083
total_map_quality.txt X1192N 151871
total_map_quality.txt X1192N 10168
total_map_quality.txt X1192N 18204
total_map_quality.txt X1192N 18747
total_map_quality.txt X1192N 109320416
total_map_quality.txt X1192N 28222
total_map_quality.txt X1192N 12870
total_map_quality.txt X1192N 55478
total_map_quality.txt X1192T 4884728
total_map_quality.txt X1192T 22308
total_map_quality.txt X1192T 28744
total_map_quality.txt X1192T 9484
total_map_quality.txt X1192T 18971
total_map_quality.txt X1192T 26647
total_map_quality.txt X1192T 8043
total_map_quality.txt X1192T 46398
total_map_quality.txt X1192T 13009
total_map_quality.txt X1192T 21798
total_map_quality.txt X1192T 22535
total_map_quality.txt X1192T 35711
total_map_quality.txt X1192T 6222
total_map_quality.txt X1192T 45798
total_map_quality.txt X1192T 63365
total_map_quality.txt X1192T 78129
total_map_quality.txt X1192T 71241
total_map_quality.txt X1192T 136822
total_map_quality.txt X1192T 266089
total_map_quality.txt X1192T 9453
total_map_quality.txt X1192T 810147
total_map_quality.txt X1192T 6307
total_map_quality.txt X1192T 5752
total_map_quality.txt X1192T 45970
total_map_quality.txt X1192T 14892
total_map_quality.txt X1192T 18766
total_map_quality.txt X1192T 3197
total_map_quality.txt X1192T 49166
total_map_quality.txt X1192T 6493
total_map_quality.txt X1192T 6997
total_map_quality.txt X1192T 13629
total_map_quality.txt X1192T 24181
total_map_quality.txt X1192T 6239
total_map_quality.txt X1192T 62357
total_map_quality.txt X1192T 10305
total_map_quality.txt X1192T 983577
total_map_quality.txt X1192T 13020
total_map_quality.txt X1192T 44742
total_map_quality.txt X1192T 37679
total_map_quality.txt X1192T 30788
total_map_quality.txt X1192T 105184
total_map_quality.txt X1192T 49465
total_map_quality.txt X1192T 121923
total_map_quality.txt X1192T 176927
total_map_quality.txt X1192T 159626
total_map_quality.txt X1192T 11002
total_map_quality.txt X1192T 693464
total_map_quality.txt X1192T 45869
total_map_quality.txt X1192T 68572
total_map_quality.txt X1192T 22835
total_map_quality.txt X1192T 43835
total_map_quality.txt X1192T 90850
total_map_quality.txt X1192T 8341
total_map_quality.txt X1192T 149392
total_map_quality.txt X1192T 10072
total_map_quality.txt X1192T 18881
total_map_quality.txt X1192T 18397
total_map_quality.txt X1192T 106192807
total_map_quality.txt X1192T 27499
total_map_quality.txt X1192T 12456
total_map_quality.txt X1192T 52761
total_map_quality.txt X1196N 5606627
total_map_quality.txt X1196N 26151
total_map_quality.txt X1196N 31142
total_map_quality.txt X1196N 11289
total_map_quality.txt X1196N 22861
total_map_quality.txt X1196N 29432
total_map_quality.txt X1196N 9934
total_map_quality.txt X1196N 51666
total_map_quality.txt X1196N 16503
total_map_quality.txt X1196N 25549
total_map_quality.txt X1196N 27054
total_map_quality.txt X1196N 40917
total_map_quality.txt X1196N 7873
total_map_quality.txt X1196N 53335
total_map_quality.txt X1196N 70588
total_map_quality.txt X1196N 89385
total_map_quality.txt X1196N 84017
total_map_quality.txt X1196N 148576
total_map_quality.txt X1196N 292836
total_map_quality.txt X1196N 10263
total_map_quality.txt X1196N 912049
total_map_quality.txt X1196N 7032
total_map_quality.txt X1196N 7006
total_map_quality.txt X1196N 52807
total_map_quality.txt X1196N 18190
total_map_quality.txt X1196N 19844
total_map_quality.txt X1196N 3736
total_map_quality.txt X1196N 53666
total_map_quality.txt X1196N 7349
total_map_quality.txt X1196N 7945
total_map_quality.txt X1196N 16228
total_map_quality.txt X1196N 25539
total_map_quality.txt X1196N 6849
total_map_quality.txt X1196N 68229
total_map_quality.txt X1196N 13105
total_map_quality.txt X1196N 1104033
total_map_quality.txt X1196N 15388
total_map_quality.txt X1196N 49209
total_map_quality.txt X1196N 37494
total_map_quality.txt X1196N 35971
total_map_quality.txt X1196N 103658
total_map_quality.txt X1196N 57207
total_map_quality.txt X1196N 134967
total_map_quality.txt X1196N 173283
total_map_quality.txt X1196N 191094
total_map_quality.txt X1196N 14030
total_map_quality.txt X1196N 729630
total_map_quality.txt X1196N 39522
total_map_quality.txt X1196N 74721
total_map_quality.txt X1196N 26209
total_map_quality.txt X1196N 40765
total_map_quality.txt X1196N 94027
total_map_quality.txt X1196N 9452
total_map_quality.txt X1196N 158759
total_map_quality.txt X1196N 13667
total_map_quality.txt X1196N 21229
total_map_quality.txt X1196N 22681
total_map_quality.txt X1196N 113387944
total_map_quality.txt X1196N 30399
total_map_quality.txt X1196N 14640
total_map_quality.txt X1196N 60065
total_map_quality.txt X1196T 4907082
total_map_quality.txt X1196T 21756
total_map_quality.txt X1196T 27181
total_map_quality.txt X1196T 9202
total_map_quality.txt X1196T 19341
total_map_quality.txt X1196T 26080
total_map_quality.txt X1196T 9252
total_map_quality.txt X1196T 46092
total_map_quality.txt X1196T 13861
total_map_quality.txt X1196T 20298
total_map_quality.txt X1196T 21795
total_map_quality.txt X1196T 33746
total_map_quality.txt X1196T 6682
total_map_quality.txt X1196T 49695
total_map_quality.txt X1196T 67263
total_map_quality.txt X1196T 84004
total_map_quality.txt X1196T 76191
total_map_quality.txt X1196T 135573
total_map_quality.txt X1196T 260952
total_map_quality.txt X1196T 9425
total_map_quality.txt X1196T 823248
total_map_quality.txt X1196T 6227
total_map_quality.txt X1196T 5680
total_map_quality.txt X1196T 47058
total_map_quality.txt X1196T 16475
total_map_quality.txt X1196T 17847
total_map_quality.txt X1196T 3569
total_map_quality.txt X1196T 48106
total_map_quality.txt X1196T 6892
total_map_quality.txt X1196T 6907
total_map_quality.txt X1196T 14047
total_map_quality.txt X1196T 22919
total_map_quality.txt X1196T 6469
total_map_quality.txt X1196T 61018
total_map_quality.txt X1196T 10373
total_map_quality.txt X1196T 1024139
total_map_quality.txt X1196T 13270
total_map_quality.txt X1196T 42972
total_map_quality.txt X1196T 33619
total_map_quality.txt X1196T 30991
total_map_quality.txt X1196T 99003
total_map_quality.txt X1196T 50745
total_map_quality.txt X1196T 122602
total_map_quality.txt X1196T 166805
total_map_quality.txt X1196T 162450
total_map_quality.txt X1196T 11131
total_map_quality.txt X1196T 682613
total_map_quality.txt X1196T 41389
total_map_quality.txt X1196T 69041
total_map_quality.txt X1196T 23145
total_map_quality.txt X1196T 42408
total_map_quality.txt X1196T 89321
total_map_quality.txt X1196T 7881
total_map_quality.txt X1196T 149964
total_map_quality.txt X1196T 10198
total_map_quality.txt X1196T 17726
total_map_quality.txt X1196T 18125
total_map_quality.txt X1196T 110692912
total_map_quality.txt X1196T 26218
total_map_quality.txt X1196T 12529
total_map_quality.txt X1196T 53269
total_map_quality.txt X119N 5404836
total_map_quality.txt X119N 24346
total_map_quality.txt X119N 30371
total_map_quality.txt X119N 10213
total_map_quality.txt X119N 20875
total_map_quality.txt X119N 27422
total_map_quality.txt X119N 8447
total_map_quality.txt X119N 48072
total_map_quality.txt X119N 14155
total_map_quality.txt X119N 19458
total_map_quality.txt X119N 22925
total_map_quality.txt X119N 37824
total_map_quality.txt X119N 7206
total_map_quality.txt X119N 50245
total_map_quality.txt X119N 67133
total_map_quality.txt X119N 85255
total_map_quality.txt X119N 81772
total_map_quality.txt X119N 147446
total_map_quality.txt X119N 287254
total_map_quality.txt X119N 10351
total_map_quality.txt X119N 870911
total_map_quality.txt X119N 6814
total_map_quality.txt X119N 6494
total_map_quality.txt X119N 49682
total_map_quality.txt X119N 16739
total_map_quality.txt X119N 19316
total_map_quality.txt X119N 3656
total_map_quality.txt X119N 51089
total_map_quality.txt X119N 7253
total_map_quality.txt X119N 7038
total_map_quality.txt X119N 14779
total_map_quality.txt X119N 24552
total_map_quality.txt X119N 7108
total_map_quality.txt X119N 63275
total_map_quality.txt X119N 11905
total_map_quality.txt X119N 1038833
total_map_quality.txt X119N 13958
total_map_quality.txt X119N 45236
total_map_quality.txt X119N 37259
total_map_quality.txt X119N 31121
total_map_quality.txt X119N 104299
total_map_quality.txt X119N 52931
total_map_quality.txt X119N 129555
total_map_quality.txt X119N 176133
total_map_quality.txt X119N 166075
total_map_quality.txt X119N 13167
total_map_quality.txt X119N 715908
total_map_quality.txt X119N 47419
total_map_quality.txt X119N 70091
total_map_quality.txt X119N 24108
total_map_quality.txt X119N 47444
total_map_quality.txt X119N 93379
total_map_quality.txt X119N 9178
total_map_quality.txt X119N 158214
total_map_quality.txt X119N 10921
total_map_quality.txt X119N 19532
total_map_quality.txt X119N 20195
total_map_quality.txt X119N 108843726
total_map_quality.txt X119N 29585
total_map_quality.txt X119N 14617
total_map_quality.txt X119N 56023
total_map_quality.txt X119T 4705506
total_map_quality.txt X119T 20968
total_map_quality.txt X119T 26325
total_map_quality.txt X119T 8415
total_map_quality.txt X119T 18033
total_map_quality.txt X119T 24028
total_map_quality.txt X119T 7477
total_map_quality.txt X119T 43137
total_map_quality.txt X119T 11941
total_map_quality.txt X119T 16120
total_map_quality.txt X119T 20752
total_map_quality.txt X119T 34426
total_map_quality.txt X119T 6116
total_map_quality.txt X119T 46500
total_map_quality.txt X119T 61443
total_map_quality.txt X119T 80181
total_map_quality.txt X119T 80481
total_map_quality.txt X119T 144668
total_map_quality.txt X119T 268490
total_map_quality.txt X119T 9073
total_map_quality.txt X119T 817962
total_map_quality.txt X119T 5713
total_map_quality.txt X119T 5562
total_map_quality.txt X119T 43826
total_map_quality.txt X119T 14815
total_map_quality.txt X119T 16973
total_map_quality.txt X119T 3086
total_map_quality.txt X119T 47408
total_map_quality.txt X119T 6372
total_map_quality.txt X119T 6563
total_map_quality.txt X119T 13173
total_map_quality.txt X119T 22260
total_map_quality.txt X119T 6289
total_map_quality.txt X119T 59145
total_map_quality.txt X119T 9987
total_map_quality.txt X119T 966319
total_map_quality.txt X119T 13682
total_map_quality.txt X119T 45006
total_map_quality.txt X119T 38167
total_map_quality.txt X119T 30265
total_map_quality.txt X119T 108031
total_map_quality.txt X119T 51424
total_map_quality.txt X119T 123477
total_map_quality.txt X119T 175764
total_map_quality.txt X119T 159783
total_map_quality.txt X119T 10553
total_map_quality.txt X119T 690013
total_map_quality.txt X119T 50498
total_map_quality.txt X119T 68136
total_map_quality.txt X119T 23018
total_map_quality.txt X119T 49184
total_map_quality.txt X119T 89695
total_map_quality.txt X119T 9217
total_map_quality.txt X119T 152510
total_map_quality.txt X119T 10682
total_map_quality.txt X119T 19516
total_map_quality.txt X119T 17767
total_map_quality.txt X119T 105475744
total_map_quality.txt X119T 26068
total_map_quality.txt X119T 12375
total_map_quality.txt X119T 49237
total_map_quality.txt X120N 5720105
total_map_quality.txt X120N 23817
total_map_quality.txt X120N 29743
total_map_quality.txt X120N 10748
total_map_quality.txt X120N 21610
total_map_quality.txt X120N 28209
total_map_quality.txt X120N 8762
total_map_quality.txt X120N 47589
total_map_quality.txt X120N 16402
