"1p"	"1q"	"2p"	"2q"	"3p"	"3q"	"4p"	"4q"	"5p"	"5q"	"6p"	"6q"	"7p"	"7q"	"8p"	"8q"	"9p"	"9q"	"10p"	"10q"	"11p"	"11q"	"12p"	"12q"	"13q"	"14q"	"15q"	"16p"	"16q"	"17p"	"17q"	"18p"	"18q"	"19p"	"19q"	"20p"	"20q"	"21q"	"22q"	"Xp"	"Xq"
"TCGA.61.1895.01"	0	0	-0.983	0	0	0	-0.983	0	0	-0.964	1.004	0	0	0	-1.013	0	0.945	0	-0.968	-0.978	0	1.009	1.94	-0.984	0	-0.985	0	-0.988	-0.988	-0.964	-0.964	-0.991	-0.991	0	0	0	0	0	0	-0.966	0
"TCGA.61.1899.01"	0.695	0.695	0.621	0.621	0.603	0.603	-0.654	-0.654	0.284	-0.969	-0.056	-0.641	0.435	0.435	0.298	0.298	-0.339	-0.339	0	0	0	0	0	0	-0.358	0	0	0	-0.571	-0.639	-0.639	0.453	0.453	-0.28	0.272	0.539	0.539	1.187	-0.674	-0.483	0.173
"TCGA.61.1900.01"	0	0	0.787	0	0.893	0.893	-0.934	-0.934	0	0	0	0	0	0	-0.955	0	-0.47	0	-0.884	0	-0.958	0	0.829	0	0	0	0	0	-0.914	0.776	0.776	0	0	0	0	0.728	0.728	0	-0.96	0.323	0.332
"TCGA.61.1901.01"	0	-0.846	0	0	0	0	0	0	0	0	0	0	0	0.651	0	0	-0.913	0	0	0	-0.917	0	0	0	-0.902	0	-0.74	0	0	-0.844	-0.844	0	0	0	0	0	0	0	-0.788	0	0
"TCGA.61.1903.01"	0	0.821	0	0	1.023	1.023	-0.969	-0.969	0.923	-0.965	0	-0.959	0	0	0	0	0	0	0	0	0	-0.972	-0.124	-0.94	-1	0	0	-0.99	0	-0.981	-0.981	0	0	-0.936	-0.936	0.892	0.892	-0.971	0	0	0
"TCGA.61.1904.01"	0	0.898	0	0	1.032	1.421	-0.768	-0.768	0	0	0	-0.844	1.858	1.858	-1.293	-0.685	0	-0.866	0	0	-0.325	-0.325	1.449	-0.379	0	-0.398	-0.343	-0.726	-0.726	0.096	-0.377	0	0	2.53	1.035	0.472	0.472	0	0.462	0	0
"TCGA.61.1906.01"	0.595	0.595	0.362	0.362	-0.646	0.01	-0.626	-0.626	-0.004	-0.649	-0.09	-0.645	-0.08	0.62	0.647	0.647	0.348	-0.647	0	0	-0.118	0.535	0.555	0.555	-0.682	-0.655	-0.665	-0.346	-0.346	-0.646	-0.646	0	-0.615	0.536	0.536	0.537	1.669	0.619	-0.696	0	0
"TCGA.61.1907.01"	0	0.296	0.493	0	0.831	0.831	0	-0.578	-0.718	-0.718	0.627	0	-0.449	-1.293	0	2.369	-0.738	0	0.498	0.498	0.391	1.133	1.087	1.087	-0.705	0	1.178	-0.493	-0.493	-0.692	-0.692	1.141	0.443	-0.647	-0.647	0	0.507	0.284	-0.738	0	0
"TCGA.61.1910.01"	0	0	0	0	0	0	0	0	0	0	-0.453	-0.985	0	1.797	-1	0.966	-0.919	0	0	0	0	-0.992	-0.995	0	0	0	0	-0.978	-0.978	-0.98	-0.98	0.774	0	0	0	0	0	0	-0.986	0	0
"TCGA.61.1911.01"	0.814	0.814	0	0	0	0	0	0	0	0	0	0	0.626	0.31	0	0.389	-0.877	0	0.819	0	0	-0.89	0	0	0.636	0	0	0	0	0	0	0	-0.87	1.69	0.788	1.009	1.009	0	0	0	0
"TCGA.61.1913.01"	0	0	0	0	0	0	-0.93	0	0	0	-0.998	-0.998	-0.984	0.968	-0.912	0.978	0	0	-0.973	-0.973	0	0	-0.083	-0.94	-0.988	0	0	0	-0.967	-0.928	0	0	0	0	0	0	0	-0.937	-0.902	-0.295	-0.295
"TCGA.61.1914.01"	0	0	0	-0.374	-0.314	0.181	-0.712	-0.712	0	0	0.867	0	0	0	-0.88	0.108	-0.677	-0.677	0	0	0	0	0	0	-0.861	0	-0.505	-0.808	-0.808	-0.222	0.5	0	-0.973	0	0	1.455	1.821	0.85	-0.569	-0.526	0
"TCGA.61.1915.01"	0	0	0	0.506	0.725	0.725	0.723	0.723	0	0	1.271	0.601	-0.655	0	-1.293	0	-0.637	-0.637	0	0.706	0.4	0.4	1.022	0	-0.648	0	0.974	0.675	0.675	-0.596	-0.596	0	0	-0.561	-0.561	0.43	0.43	0.618	-1.243	-0.897	0
"TCGA.61.1917.01"	0	0	0	0	-0.64	0.734	-0.693	-0.693	-0.079	-0.676	0	0	0	0	0	0	0	0	0.674	0	-1.293	-1.293	0.265	-0.266	0	-0.686	-0.663	0.259	0.259	-0.613	-0.613	0.354	0.354	-0.6	-0.6	0.615	0.615	-0.67	-0.627	0	-0.362
"TCGA.61.1918.01"	0	0	0.619	0	0	1.399	0.472	-0.698	0.444	0	0.768	-0.675	0.409	0.409	-0.724	0.492	0	0	0.491	0	0	0.362	0	0	-0.68	0	-0.269	0.306	0.306	-0.673	-0.673	0	0	0.787	0.787	0.642	0.642	-0.71	-0.721	0	0
"TCGA.61.1919.01"	0	0	0	0	-0.171	0.295	-0.344	0.037	0.572	0	0.545	0.266	0	0	-0.51	1.291	-0.452	-0.452	0.53	0.53	-0.452	-0.01	-0.023	-0.468	-0.473	0	-0.436	-0.319	-0.319	-0.697	0.021	0	0	0	0	0.465	0	-0.467	-0.401	0	0
"TCGA.61.1995.01"	0	0	0	0	0	0	-0.921	-0.921	0	0	-0.951	-0.951	0	0	0	0	-0.933	-0.933	0	0	0	0	0	0	-0.923	0	0	-0.949	-0.949	-0.936	-0.936	-0.933	-0.933	0	0	0	0	0	-0.947	0	-0.567
"TCGA.61.1998.01"	0	0	0	0	0	0.893	0	0	-0.976	-0.976	0.922	-0.962	0	0	-0.76	0.919	0	0	0	0	0	0	0	0	0	0	0	0	-0.964	-0.776	-0.776	-0.354	1.384	0	0	0	0	0	-0.94	0	0
"TCGA.61.2000.01"	0	0	1.65	0	0	0	0	0	0	0	0	0	0	0	-0.963	0.885	-0.462	-0.462	0	0	0	0	0	0	0	-0.957	0	0	-0.924	-0.941	0	0	0	0.678	0.678	0	0	0	-0.933	0	0
"TCGA.61.2002.01"	0	0	0	0	-1.008	-0.065	0	0	0	0	0	-0.971	0	0	0	0	-0.992	-0.992	0	0.932	-0.683	0.896	0.954	0	-1.031	0	0	0	0	-1.009	0	-0.986	-0.986	-0.938	-0.938	0	-0.913	0	0	-0.386	-0.386
"TCGA.61.2003.01"	0	1.8	0.38	0.38	1.533	1.533	-0.81	-0.81	0.597	0	1.512	0.687	1.754	1.754	0	0	-0.792	-0.792	1.722	1.722	0	0	0	0	0.482	0	-0.754	-0.757	-0.757	-0.726	-0.726	0	0	-0.677	-0.677	1.234	1.234	0.454	-0.737	-0.857	0.835
"TCGA.61.2008.01"	0.631	0.631	0	0	0.421	0.421	0	-0.492	0.075	-0.676	0.847	-0.597	-0.683	0	-0.641	0	-0.639	0.488	0	0.372	0	0	-0.665	-0.665	0.477	0	-0.677	-1.293	-1.293	-0.572	0	0.339	1.006	0	0	0.607	1.254	-0.65	-0.54	0.455	0
"TCGA.61.2009.01"	1.262	1.262	0.782	0	0.264	3.178	-0.071	-0.644	0.368	0.368	1.43	0	-0.598	0	0.531	0.531	-0.657	-0.657	0	0	-0.625	0	0.849	0.849	0.722	-0.644	0.468	0.758	0	0	0	-0.615	0	0.715	0	2.128	2.128	0	0	0	0
"TCGA.61.2012.01"	-0.5	-0.5	0	0.382	-0.527	-0.527	0	0	3.148	-0.506	-0.474	-0.474	0	0	-0.544	0	-0.505	-0.505	0.26	-0.491	0	-0.546	2.104	1.349	-0.507	0	-0.528	0	-1.053	-0.44	-0.44	-1.118	-1.118	-0.464	0.481	0.843	0.843	0	-0.466	0	0
"TCGA.61.2016.01"	0	0	-0.94	-0.94	-0.962	0.832	-0.951	-0.951	0	0	0	0	0	0	-0.389	0.5	-0.934	-0.934	0	0	0	-0.8	0	0	-0.959	0	-0.295	0	0	-0.896	-0.896	0	0	0	-0.594	0	0	-0.95	-0.93	-0.31	-0.31
"TCGA.61.2017.01"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.83	-0.83	0	0	0	0	0	0
"TCGA.61.2018.01"	0	0	0.908	0.908	0	0	-0.975	-0.975	0	0	0	0	0	0	-0.977	0	0	-0.936	0.832	0	-0.966	-0.966	0	-0.961	-0.961	-0.891	0	0	0	-0.94	-0.94	0.986	-0.964	0.781	0	0.842	0	0	-0.951	-0.641	-0.36
"TCGA.61.2087.01"	0	0	-0.96	-0.96	0	0	-0.99	-0.99	0.959	0	0	0	0	0	-1.023	0	0.953	0	0	0	0	0	0	0	-1.014	0	0	0	-0.95	-0.978	-0.978	0	0	-0.014	-0.936	-0.99	0	0	-0.993	-0.567	0
"TCGA.61.2088.01"	0.614	0.614	0.557	0.557	0	0	0	0	0	-0.651	0	1.097	0.617	0.617	-0.643	1.12	0	0	0	-0.643	-0.606	0	0	3.657	-0.69	-0.641	0	-0.555	-0.555	-0.543	-0.543	-0.661	-0.661	-0.434	-0.434	-1.293	-0.483	0	-1.293	-0.438	-0.123
"TCGA.61.2092.01"	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.26	-0.26	0	0	0	0	0	0	-0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TCGA.61.2094.01"	0	0	0	0	0	0	-0.955	-0.955	-0.37	-0.37	0	0	0	0	0	0	0.069	-0.92	-0.921	-0.921	-0.946	0	0	0	-0.974	0	-0.338	-0.418	-0.418	-0.921	-0.921	-0.594	-0.594	0	-0.764	0	0	-0.942	0	0	-0.641
"TCGA.61.2095.01"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.989	0	0	0	0	0	0	0	0	0	0	0	0	-0.981	0	0	0	0	0	0	0	0	0	-1.293	-1.293
"TCGA.61.2096.01"	0	0.666	0	0	0	0	0	0	-0.899	-0.899	-0.951	-0.951	-0.944	-0.944	0	0	-0.913	-0.913	-0.933	0	0	0	0	0	0	0	-0.918	-0.758	0	-0.899	0	0.967	0.061	2.066	0	0	0	0	-0.944	-0.296	-0.296
"TCGA.61.2097.01"	0.573	0.573	0.516	0.126	0.48	0.48	0	-0.615	-0.16	-0.727	-0.149	-0.713	0	0	-1.293	-0.115	-0.679	-0.679	0	0	0.534	0.534	0.576	0.576	-0.701	-0.167	0.547	-0.669	-0.669	-0.083	-0.651	0	-0.658	0.578	0.578	0.545	0.545	1.215	-0.694	0	0
"TCGA.61.2098.01"	0	1.125	1.335	0.493	0	1.083	0	-0.64	1.004	0	0.558	0	0.567	0.567	-0.559	0	-0.588	-0.588	0.605	0.605	0	0	0	0.433	0.553	0	-0.58	-0.564	-0.564	-0.548	0.066	-0.602	0	0.26	0.576	0.638	0.638	0	-0.533	-0.443	-0.443
"TCGA.61.2101.01"	-0.539	0.708	0.538	0.538	0	0	-0.664	-0.664	0.996	0	0	0	1.111	1.111	-1.293	-1.293	-0.645	-0.645	0.762	0.762	0	0	0	0	0	0	-0.644	0.539	0	-0.627	-0.627	-0.164	0.771	0.578	0	1.353	1.353	0.541	-0.053	0	0
"TCGA.61.2102.01"	0.472	0.472	0.415	1.601	0.091	0.426	-0.351	-0.351	-0.332	-0.332	0	0	1.56	0.553	-1.181	-0.738	-0.305	-0.305	0.075	-0.306	-0.321	-1.1	-0.296	0.144	0.081	-0.325	-0.324	-0.697	-1.135	-1.116	0	-0.309	-0.309	0.136	-0.32	0.512	0.512	0.439	-0.293	0	0
"TCGA.61.2104.01"	0.634	0.634	0	0	-0.31	0.311	0	-0.633	-0.648	-0.648	0.12	-0.653	1.307	1.307	-1.293	-1.293	-0.367	-0.367	0	0	0	0	0	-0.544	0	0	-0.67	0	-0.649	-0.686	-0.686	-0.643	-0.643	0.571	0	0.618	0.618	0	0	-0.543	-0.543
"TCGA.61.2109.01"	0.385	0.385	-0.34	-0.34	0	1.135	-0.981	-0.981	0	0	0	0	0	0	-0.078	0.908	-0.989	0	0	0	-0.948	0.811	0	0	0	-0.972	0	0	-0.956	-0.946	-0.946	-0.969	-0.969	0	0	0	0	0	-0.95	0	0
"TCGA.61.2110.01"	0	0	0	0	0	0	-0.937	-0.937	0	0	-0.947	-0.947	0.956	0.956	-0.947	-0.947	0	-0.933	0	0	0	0	1.797	1.797	0	0	-0.936	0	0	-0.935	-0.935	-0.935	-0.935	0	0	0	0	0	-0.93	-0.272	-0.272
"TCGA.61.2111.01"	0	0.686	0	0	1.057	1.057	0	0	0.808	0	0.336	0.336	0	0	-0.281	0.445	0.627	-0.81	0	0	-0.552	-0.552	0	0	-0.428	0	-0.631	0.05	-0.265	-0.504	0.256	0	0	0	0	0	0	0	-0.282	0	0
"TCGA.61.2113.01"	0	0	0.262	0.262	-0.202	0.368	-0.535	-0.535	0	0	0.456	0.13	0.767	0.767	-1.293	-0.88	-0.709	-0.709	-0.325	-0.706	-0.315	-0.315	0.455	0	-0.932	0	-0.36	-0.704	-0.704	-0.785	0	0	0	-0.284	0.131	0.46	0.46	-0.388	-0.341	-0.478	-0.478
"TCGA.61.2610.02"	0	0	0	0	0	1.774	-0.751	-0.751	0.661	0	1.247	0	0	0	-0.161	0.621	-0.753	-0.753	0	0	0	0	0	0	-0.77	0	-0.773	0	-0.76	-0.756	-0.756	-0.741	-0.741	-0.721	-0.721	0	0	0	-0.626	-0.268	-0.268
"TCGA.61.2611.02"	0	0	0	0	0.325	0.325	0	0	0	0	0	0	0	0	-0.252	0	0	0	0	0	0	0	0	0	0	0	0	-0.464	-0.464	0	0	0	0	0	0	0	0	0.293	0	0	0
"TCGA.61.2612.01"	-0.265	-0.265	0	0	0	0.959	-0.83	-0.277	0.835	0.835	1.026	0.621	-0.3	-0.3	0.692	0.972	-0.3	-0.3	0.49	0	-0.808	-0.304	1.741	-0.314	-0.322	0.25	-0.733	0	-0.524	-0.304	0	-0.846	-0.846	-0.411	-0.411	1.216	1.216	0.611	-0.871	-0.32	0.29
"TCGA.61.2613.01"	0	0	0	0	0	0.804	-0.948	-0.948	0	0	0.485	-0.889	0	0	-0.962	0	0	-0.939	0	0	-0.844	0	0	0	0	0	0	-0.905	-0.905	-0.907	-0.907	-0.317	-0.317	0	0	0	0	0	-0.928	0	0
"TCGA.61.2614.01"	0.825	0.825	0.58	0.58	0.611	0.915	0	-0.415	0.276	0.276	0.593	-0.415	0.605	0.26	0.274	0.274	0	-0.51	0	0	0	0	0.675	0.675	-0.534	0	0	0	0	-0.424	0	0.683	0.683	0	0	1.485	1.485	0.349	-0.432	0	0.325
"TCGA.72.4231.01"	0	0.424	0.414	0.414	-0.479	0.438	-0.518	-0.518	0	0	0	0	0	0	-1.008	-0.541	-1.009	-0.47	0	0	0	0.253	0	0	0.465	-0.485	-0.461	-0.425	-0.425	-0.406	-0.406	1.033	0.573	0	0	0.486	0.486	-0.403	-0.426	0	0
"TCGA.72.4232.01"	0.94	0.94	0	0	0	0	-0.816	-0.816	0.81	-1.032	-0.678	-0.678	0	0	-0.639	0.38	-0.27	0	-0.73	0	0	0	0	0.269	-1.013	0	0	-1.039	-1.039	0	0	0	0	0	0	-0.314	0	0	-1.043	-0.45	0
"TCGA.72.4233.01"	0	0	0	0	0.268	0.767	-0.448	-0.616	0.325	-0.299	0.547	0.547	0.356	0.356	0.349	0.349	0	0	0.432	0	-0.599	-0.599	0.506	0.506	0.408	0	-0.675	0	-0.948	-0.626	-0.626	0.489	-0.521	0	1.193	0	0.537	-0.524	-0.574	0	0
"TCGA.72.4234.01"	0.418	0.418	0.32	0	0.784	0.784	0	0	0.708	0	1.019	1.019	0.469	0.469	0	0	0	0	-0.436	-0.436	-0.537	0	0.801	0.488	-0.675	-0.271	0	-0.547	-0.547	0.35	0	0	-0.483	-0.078	-0.617	1.225	1.225	0.411	-0.578	-0.583	-0.082
"TCGA.72.4235.01"	0	0.577	0	0	0	1.053	0.603	0.603	0	-0.579	0.618	0	0.603	0.603	-1.293	-0.741	0	-0.609	-0.575	0	0	0.464	0.434	0.434	-1.293	0	0.402	0	-0.637	-0.63	-0.63	0.534	-0.629	3.657	3.657	0	0.556	0.807	0	0	0
"TCGA.72.4236.01"	-0.257	0	0	0.326	0	0	0.016	-0.945	0	-0.941	0	0	0	0.927	0	0.262	-0.97	0	0	-0.933	0	0	0.133	-0.678	0	0	-0.956	0	-0.924	-0.904	-0.904	0.665	0.665	0	0	0.843	0	-0.973	-0.698	0	0
"TCGA.72.4237.01"	0.63	0.63	0.517	0.517	0	0	-0.667	-0.667	0	0	-0.684	-0.684	0	0	0	0	-0.667	-0.667	0	0	0	0	0.635	0.635	-0.605	0	0	-1.293	-1.293	-0.635	-0.635	-0.652	-0.652	-0.566	-0.566	0	0	0	-1.293	0	0
"TCGA.72.4238.01"	0	0.509	0	0	0	0	-0.773	-0.773	0	0	0	-0.795	-0.555	0	0	0	0	-0.778	0	0	-0.813	-0.813	-0.825	0.737	0	0	0	-0.8	-0.8	-0.798	-0.798	-0.808	-0.808	0	0	0	0	0	-0.8	0	0
"TCGA.72.4240.01"	0	0	0.882	0	0	0	-0.572	-0.572	-0.602	-0.602	-0.591	-0.591	0	0	-0.576	1.205	0.135	0.711	-0.576	-0.576	0	0	0	0	-0.615	-0.578	-1.239	-1.245	-1.245	-0.589	0.609	-0.569	-0.569	0	-0.596	-0.574	-0.574	0.65	-0.583	0	0
"TCGA.72.4241.01"	0	0.904	0.424	0.424	0.406	0.406	0	0	0.614	0.013	0.73	0.425	0.771	0.771	-0.762	0	-0.582	-0.582	0	0	0	0.528	0.44	-0.49	-0.615	-0.614	0	0	0	-0.606	-0.606	0	0	0	0	0.47	1.231	-0.335	-0.309	0	0
"TCGA.OY.A56P.01"	0.686	0.686	0.467	0.467	0.599	0.944	-0.436	-0.436	0.381	0	0	-0.837	-0.369	0.035	0	0	-0.432	-0.764	0.63	-0.731	-0.362	0.601	3.657	0	-0.507	-0.799	-0.453	-0.345	-1.021	-0.359	0	0	0	-0.281	-0.281	0.352	0.748	0	-0.762	0	0
"TCGA.OY.A56Q.01"	0	0	0.592	0.592	0.827	0.638	-0.762	-0.762	-1.17	-1.17	0.98	0	0.689	0.689	0	0	-0.41	-0.757	0.349	0.349	-0.374	-0.374	0.99	0	-0.75	-0.763	-0.752	0.357	0.357	-0.75	-0.37	-0.362	0	-0.319	-0.319	0.338	0.338	0	-0.768	0	0
"TCGA.VG.A8LO.01"	0	0	0	0	0	0.712	0	-0.884	0	0	0	0	0	0	0	1.766	-0.878	0	0	0	-0.156	0.737	0	0	0	0	0	-0.85	-0.85	-0.832	-0.832	0	-0.892	0.695	0	0.67	0	0	-0.855	0.282	0.282
"TCGA.WR.A838.01"	0	0	0.543	0	0	0	0	0	-0.503	-0.503	0	0	-0.224	0.28	-1.293	-0.333	-0.435	-0.435	0	0	-0.293	-0.293	0.96	0	0	0	0.445	-0.83	-0.83	-0.332	-0.332	0.366	-1.293	0.731	0	-0.313	-0.313	-0.381	-0.837	-0.547	0
